0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
1691.217391,876.6956522,-135.1304348,187.2173913,-534.5652174,423,182,208,-748,-545,-989,-332,3502,1744,324,846,47,1240,1952.328153,945.9305977,331.91408,383.7172872,628.7488266,640.8095084,4410.545455,1553.454545,-668.1818182,-309.0909091,-441.3181818,-1032.318182,3210,1124,-1156,-947,-1175,-1499,5118,2052,-220,704,-59,-557,4441.876549,1571.019356,703.7980082,466.0486709,516.0562425,1061.795114,3805.272727,17.27272727,-440.5454545,-445.9090909,645.7272727,-24.18181818,1642,-756,-884,-2003,-765,-1265,5194,1720,228,334,1395,795,3947.082098,631.4030553,528.8347396,772.2926906,891.0630015,573.5371907,923.1666667,-1030.5,-169.3333333,34.625,55.91666667,959.2083333,-302,-2172,-588,-915,-933,-436,2510,-184,232,1053,1070,2987,1065.205457,1182.750749,299.5774802,515.7838291,504.6154476,1213.301951,0
1428.222222,-36,-136.1481481,217.2962963,-509.5555556,399.7037037,-198,-900,-792,-277,-1203,-375,3566,1024,412,1320,17,912,1789.764603,526.6014024,277.3728604,425.1199831,608.3832247,534.69763,4930.923077,807.6923077,-903.3846154,-210.9615385,-524.1153846,-638.7307692,2986,176,-1344,-1278,-1604,-1496,6106,1340,-256,769,104,924,5018.117115,874.6283606,947.3688259,566.3108347,671.3418538,856.1843574,4294.153846,-20.30769231,-643.5384615,-360.1153846,739.5,-172.7692308,-1494,-752,-1500,-2003,-800,-1748,6770,1280,1352,707,1500,984,4667.935699,445.3603554,839.7299932,714.1308596,961.5690903,651.7858308,746.2857143,-424,-202.8571429,155.1785714,50.71428571,684.9642857,-70,-1816,-944,-385,-447,-410,1870,416,248,798,965,1871,865.6264453,676.870952,340.297349,332.4099771,380.6302105,875.6135196,0
754.4137931,57.51724138,-98.20689655,236.3793103,-184.3103448,497.0689655,242,-440,-368,-205,-572,-39,1658,1020,280,993,227,1292,850.9322271,386.6653191,175.6988018,317.7530488,273.2392535,561.866747,2994.428571,950.2857143,-420.1428571,50.5,-462.6071429,-4.107142857,1210,244,-904,-785,-1330,-803,4290,1640,-32,875,158,497,3101.771568,1027.291585,492.4150398,367.5662234,551.5676684,372.2115854,5416.142857,-0.571428571,-968.5714286,-523.5357143,27.85714286,-776.25,3818,-1460,-1496,-1274,-1805,-2755,6282,1364,-388,170,1199,614,5449.397608,756.9563113,1013.445044,643.3051653,708.5385361,1114.420269,1871.466667,-324.6666667,-203.2,175.2333333,500.4666667,360.2666667,534,-1272,-748,-229,-342,-314,5006,176,344,800,1582,1335,2235.086695,476.8479842,316.6828066,319.2254689,739.931213,535.0191274,0
1246.266667,-28.26666667,-145.3333333,200.9333333,-203.6333333,312.4666667,750,-792,-476,-196,-915,-390,2446,936,80,589,327,949,1316.951125,392.0054421,223.0718868,275.7878412,382.4417603,449.6732888,5628.896552,288.5517241,-1094.344828,-306.3448276,-658,-423.4827586,2990,-440,-1804,-1063,-1633,-1454,7194,820,-48,276,421,465,5767.569511,409.0318258,1199.13118,402.2373634,888.9774056,629.1233912,6064.344828,-995.862069,-1168.137931,-299.1724138,609.5862069,-411.6551724,3826,-2092,-1976,-1181,-496,-1709,7462,268,-428,820,1958,1256,6151.019304,1175.190432,1233.804992,635.3049227,858.1294814,798.5846963,1942.551724,-1047.862069,-211.7241379,77.13793103,176.3103448,667.0344828,930,-1508,-612,-769,-612,-223,2986,-588,616,820,890,2143,2010.249221,1081.282763,366.9693213,326.0058705,444.7066836,867.4502868,0
1381.833333,-878.6666667,-175.8333333,54.08333333,-416.0833333,324.6666667,586,-1444,-472,-1058,-1423,-665,3534,-264,244,1006,182,916,1536.474753,926.2821744,242.6533879,405.4703031,625.9047451,534.3241058,5076.086957,-150.7826087,-849.5652174,-176.1304348,-633.8695652,-405.2608696,3318,-840,-1560,-895,-1465,-1275,7130,552,-16,455,285,454,5212.887692,379.3110459,984.4004134,434.6737407,788.6104731,624.6797788,5742.173913,-737.5652174,-1105.217391,-618.6521739,795.6086957,-618.2173913,2762,-1672,-1720,-1939,-358,-2117,7234,-48,-264,365,2533,590,5892.535927,874.7793759,1184.140121,933.3315036,1192.152511,946.5769681,2003.44,-522.56,-289.92,53.84,65.72,701.12,974,-1672,-1412,-1087,-1054,-1686,3366,204,404,2124,844,2839,2078.019403,667.9784428,513.613707,610.0637999,566.9421487,1097.517271,0
1667.481481,-356,-182.5185185,83.96296296,-414.2222222,402.8518519,614,-688,-808,-551,-931,-274,3582,56,288,818,230,1285,1871.00872,404.5057341,307.3730994,366.3878233,497.5138189,529.4754567,5238,34.15384615,-918.1538462,-200.2307692,-538.3076923,-765.6923077,3446,-916,-1824,-918,-1259,-1580,6690,596,200,441,-66,188,5323.782028,389.8402039,1029.511012,462.8451311,644.2701297,935.950689,4700.769231,-1111.230769,-828.9230769,-141.6923077,673.6538462,-389.1538462,2346,-2072,-1468,-1484,-103,-1799,6738,-380,-52,855,1492,897,4861.647362,1208.70611,926.2902021,547.4524918,768.0372838,930.4574144,1309.310345,-265.7931034,-118.3448276,282.4137931,81.03448276,787.9655172,294,-884,-512,-67,-651,374,2522,680,184,1039,857,1402,1416.542512,444.9235502,231.9857308,379.2328918,438.7291207,831.0791696,0
3308.909091,-408.9090909,-372.3636364,31.90909091,-551.4090909,395.6363636,1898,-680,-1036,-774,-1096,-178,4966,108,212,767,127,1723,3407.55156,458.12027,521.2014093,389.1961412,611.219013,632.4088867,6307.333333,-247.8095238,-1270.47619,-751.4761905,-592.5714286,-997.3809524,4782,-1708,-1752,-2148,-1556,-2269,7482,368,-528,360,511,100,6372.724931,571.997336,1318.541185,1099.012002,757.5660902,1191.288398,4436.47619,-1790.285714,-846.0952381,-68.38095238,1227.047619,226.047619,1738,-2868,-2048,-1706,247,-760,6998,-1112,176,851,2185,1018,4718.067986,1844.36315,1042.688832,712.8564271,1352.145209,488.4985256,1120.086957,-908.173913,-251.3043478,91.91304348,23.39130435,633.4347826,50,-1756,-700,-992,-847,-1412,2526,-160,684,1186,682,2006,1233.548927,978.5568789,375.7270054,475.0774765,444.985393,979.3040785,0
1697.692308,-999.6923077,-159.3846154,244.6538462,-247.0769231,489.4230769,1110,-1892,-676,-701,-1024,-453,3326,28,376,1674,324,1475,1770.091088,1119.170022,277.0170781,698.2107077,416.7419419,649.3756469,5422.48,-127.84,-969.12,-244.24,-634.48,-686.64,3514,-748,-1580,-1156,-2176,-2073,6554,500,-224,801,78,368,5514.343551,346.8062283,1054.249762,596.1336092,832.2019947,926.7404815,4583.76,-1284.48,-846.4,-355.88,983.4,-128.6,1246,-2460,-1728,-2063,-61,-1744,6950,212,-288,861,1943,1065,4925.324745,1443.025267,928.2248004,862.7321485,1117.778422,828.1993238,823.6,-621.44,-161.92,22.6,-93.68,802.32,34,-1356,-840,-1168,-890,-679,1346,72,560,757,789,2037,904.4743004,753.1106692,336.6184784,446.1959659,370.7645075,1021.77704,0
1697.692308,-999.6923077,-159.3846154,244.6538462,-247.0769231,489.4230769,1110,-1892,-676,-701,-1024,-453,3326,28,376,1674,324,1475,1770.091088,1119.170022,277.0170781,698.2107077,416.7419419,649.3756469,5422.48,-127.84,-969.12,-244.24,-634.48,-686.64,3514,-748,-1580,-1156,-2176,-2073,6554,500,-224,801,78,368,5514.343551,346.8062283,1054.249762,596.1336092,832.2019947,926.7404815,4583.76,-1284.48,-846.4,-355.88,983.4,-128.6,1246,-2460,-1728,-2063,-61,-1744,6950,212,-288,861,1943,1065,4925.324745,1443.025267,928.2248004,862.7321485,1117.778422,828.1993238,823.6,-621.44,-161.92,22.6,-93.68,802.32,34,-1356,-840,-1168,-890,-679,1346,72,560,757,789,2037,904.4743004,753.1106692,336.6184784,446.1959659,370.7645075,1021.77704,0
-137.25,-715,-106,354.6875,-1207.75,119.875,-2518,-1412,-948,-311,-1877,-840,1878,-180,572,994,-317,1186,1291.478223,789.0399229,413.3666653,522.9550052,1285.737872,547.2139664,3966.533333,553.3333333,-590.9333333,54.6,-793.4,-1286.466667,2746,-108,-1640,-1244,-1587,-2118,5214,1352,160,1654,14,-560,4037.952187,682.7341113,735.6999388,782.7480225,880.8351719,1363.550292,4485.2,417.6,-660.5333333,-388.0666667,594.1333333,-800.6,2538,-684,-1220,-1682,-457,-1917,5362,1248,20,519,1682,327,4547.163658,635.7727057,723.5622986,682.5085592,789.1022747,1109.93186,1898.8,760.8,-338.4,87.2,359.7333333,816.8,1034,-344,-1612,-1523,-538,-411,3630,1772,268,1298,1514,3054,2037.276024,975.2735001,616.4993647,741.7340943,789.1379263,1209.977796,0
3335.333333,2299.733333,-596.8,336,-1574.066667,57.73333333,802,976,-1276,-618,-2293,-1264,6146,2864,168,1565,-484,1448,3691.980173,2356.270499,741.3486809,633.6907763,1630.783595,794.2422804,6274.285714,3040.857143,-1499.428571,-731.3571429,25.57142857,-2040.571429,5026,2112,-1820,-1650,-1679,-2508,6962,3816,-844,3,1174,-1250,6308.338382,3061.669573,1519.941352,820.7684117,892.3428233,2063.483739,2504.571429,2016.285714,-435.7142857,-331.9285714,1107.428571,-185.1428571,914,1336,-1080,-940,370,-934,4354,3292,-92,136,2074,581,2693.050421,2085.908915,515.3938854,478.0558097,1197.225423,484.0076741,-72.82352941,1086.823529,-208,-137.4705882,365.4117647,906.1176471,-914,236,-504,-751,-467,273,1282,1596,276,293,1742,1746,503.0656605,1136.045981,297.5476235,333.7650636,688.1765334,1026.538673,0
2102.727273,693.4545455,-240.3636364,273.6818182,-960.2272727,86.31818182,38,-40,-1120,-467,-1735,-1129,4426,1752,376,914,-68,1260,2455.822839,823.8172789,412.8534849,410.1797278,1035.045519,687.5532707,5713.047619,1764.952381,-1149.333333,-330.8095238,-378.6190476,-1128.761905,3754,704,-1684,-1394,-1126,-2110,6598,2428,-100,526,297,89,5742.173556,1796.722519,1188.722884,575.2416883,564.889749,1267.072742,4637.428571,1484.761905,-796.952381,-244.8095238,720.5714286,-26.76190476,2422,616,-1272,-1181,-74,-1089,5814,2356,-380,651,1675,1558,4727.547416,1568.147952,840.4397942,528.2103207,847.3632493,770.5306149,1760.727273,688.5454545,-192.9090909,-15.86363636,256.1818182,868.9545455,1022,216,-704,-558,-761,-355,2818,1264,300,383,1186,1562,1807.526788,747.2952441,295.8906432,237.6977646,516.707232,1000.532381,0
3231.142857,415.2857143,-520.5714286,273.3928571,-849.3214286,148.9642857,682,-512,-1548,-236,-1921,-1449,5798,1864,140,952,-162,971,3609.089715,743.0373957,707.157691,389.3134525,954.0713323,548.7162616,6691.62963,1388.296296,-1689.925926,-260.4814815,-33.03703704,-1060.111111,5686,548,-2680,-943,-1558,-3033,8238,2024,-856,868,2116,480,6721.278924,1452.599407,1732.853438,545.9613675,735.8555615,1308.085978,4347.925926,1224.444444,-775.5555556,-251.8888889,610.2222222,-149.2222222,1862,-44,-1624,-1705,-459,-1203,6134,2172,68,790,2484,1167,4563.720818,1376.065244,910.5944334,622.7861234,867.837329,561.6310572,1290.285714,555.2857143,-158.2857143,140.5,158.2142857,726.1428571,694,-608,-716,-606,-645,-414,2106,1296,572,1397,1439,1923,1328.599047,741.033641,352.2693774,418.5236808,471.7374421,1010.70269,0
2307.230769,672,-222.4615385,90.65384615,-783.7307692,-143.3076923,-146,-24,-1196,-292,-1376,-1264,4546,1212,480,665,-99,900,2683.395839,754.7665966,468.3746035,233.2177094,858.0656018,583.7664839,5110,1432.64,-887.52,-181.04,-150.52,-887.08,4234,428,-1572,-869,-1696,-2078,6022,2156,240,862,613,226,5131.372386,1499.539769,951.6513647,421.077855,490.554421,1062.143926,3098.48,1417.76,-480.16,134.88,650.72,388.36,1222,968,-908,-346,148,-616,4810,1788,136,808,1197,1322,3265.384829,1439.926443,559.3590618,337.2355853,710.6795058,639.3663426,765.2592593,1161.185185,-81.03703704,-145.962963,116.8518519,636.3333333,146,344,-516,-791,-485,-99,1370,2216,272,338,698,1634,817.9384202,1255.251959,211.0923968,309.4596844,321.2742569,781.3797152,0
1967.485714,1238.628571,-286.7428571,208.3714286,-234.1428571,308.6857143,382,-456,-756,-934,-933,-1690,3438,2208,148,1111,1066,1052,2168.900472,1419.876534,375.1656396,509.0406383,456.5503884,596.2395492,5592.941176,1169.294118,-1072.823529,-242.5,-582.5882353,-512.6764706,3118,356,-1860,-1103,-1388,-1608,7406,1848,-4,426,290,528,5741.543818,1214.935099,1170.799425,383.4436457,702.9200858,713.6544929,5489.529412,1736,-1144.941176,-186.5588235,340.6764706,-365.3529412,3430,1072,-1668,-1068,-432,-1593,7130,2580,-276,334,1404,684,5590.901874,1774.753139,1211.213101,381.6983333,512.5960168,716.0719238,2758.8,1574.628571,-328.8,112.4857143,170.2,677.4285714,1866,900,-704,-484,-316,-260,3598,2148,100,536,751,1665,2791.812089,1604.052297,380.3475103,281.2708405,371.642724,765.1220257,0
3470.516129,471.0967742,-496.7741935,158.2580645,-557.3548387,215.0645161,1786,-220,-1492,-411,-1880,-393,5914,1436,204,559,340,600,3645.8406,604.1119315,640.7817806,277.2126236,707.3265432,328.9961761,7621.333333,1007.466667,-2058.133333,-275.1333333,-494.9,-676.9,6138,528,-2572,-815,-1299,-1700,8778,1676,-1080,271,256,230,7658.173551,1051.002823,2096.040458,381.9641344,602.4059263,815.9057339,7297.2,1432.666667,-1930.8,-328.0666667,440.6666667,-348.3666667,5030,820,-2836,-947,-273,-2805,8698,2668,-804,418,1596,759,7353.053733,1505.054772,2004.473796,469.0675147,599.0268775,859.0020761,3346.8,531.8666667,-530,278.2,479.9666667,912.4333333,1650,-532,-1228,-1141,-1532,-2039,5534,1576,220,2064,1843,2653,3521.097064,682.3445855,648.3295458,621.9420123,846.2890956,1373.632253,0
2494.363636,52.84848485,-324.4848485,267.9393939,-517.5757576,344.7878788,558,-852,-1184,-245,-1393,-90,4962,1152,128,791,100,882,2813.39913,551.7663098,474.1466338,360.4173507,602.0990052,421.8151254,6635.75,1525.375,-1485,-244.375,-415.1875,-763.46875,3358,792,-2492,-1195,-1180,-1745,7962,2088,2696,573,357,343,6729.518631,1563.05902,1729.916472,430.9614977,572.0399899,910.7483015,5847.625,833,-1265.25,-137.875,442.65625,-131.34375,4066,164,-2124,-1033,-33,-886,7450,1360,-492,590,1116,728,5931.311912,874.6839429,1332.847703,409.969816,537.8797786,449.9746868,3280.060606,448.4848485,-446.0606061,102.7272727,194.6666667,774.4848485,2166,-596,-960,-608,-1327,-353,4330,1228,100,643,868,2092,3330.898086,596.6240378,548.0818342,306.0171316,502.4010833,981.2911099,0
3370.521739,43.30434783,-518.2608696,373.3478261,-694,138.3478261,1582,-928,-1964,-9,-1522,-657,6010,1748,564,897,26,809,3549.050847,650.8113999,757.3711973,453.2441035,793.1413055,358.8004168,6488.545455,1219.636364,-1486.545455,-122.8636364,-494.5454545,-715.6363636,5170,96,-2632,-1714,-2614,-2259,7842,2056,-48,1759,460,1129,6529.321697,1322.096407,1632.628221,713.2997903,878.1893045,1023.614851,6937.636364,900.3636364,-1676.909091,-533,401.7727273,-468.0909091,5286,352,-2476,-1266,-600,-1311,7842,1832,-960,169,1048,519,6971.269847,976.6450923,1714.017291,650.8277247,601.4943134,677.0110111,3393.478261,462.4347826,-532.5217391,100.0869565,476.8695652,1211.086957,2702,-280,-1044,-635,-512,-225,5202,1344,-72,798,1762,3583,3479.714706,596.780347,588.9699188,397.4596507,811.9911115,1568.277357,0
2688.83871,374.5806452,-368.3870968,321.3870968,-599.1612903,171.3225806,1094,-760,-1496,-83,-1461,-407,5234,1548,168,877,129,456,2982.127385,658.8627543,515.6507946,396.1177326,762.8260276,249.5192151,7940.133333,2025.866667,-2307.066667,-176.3333333,-595.4,-541.3666667,5858,992,-3176,-865,-1652,-1461,9010,2848,-1308,1318,330,330,7988.334812,2100.845798,2363.494024,499.0103539,757.8422879,730.1728791,6552.8,1977.333333,-1729.6,-225.6,622.8666667,-141.4,4630,940,-3016,-1542,-8,-1597,8686,2788,-856,429,2328,780,6675.996944,2011.521746,1837.877617,583.716084,786.8995277,624.6196709,3320.8,1074.533333,-443.7333333,-89.7,320.2333333,870.8333333,2430,136,-928,-1412,-504,-326,4802,2236,36,429,1150,2240,3389.903243,1270.673732,511.6467531,373.4994422,577.8155127,1063.341792,0
2176.56,932,-190.4,109.76,-640.12,81.4,494,-100,-772,-755,-1476,-804,4446,2128,340,687,-40,558,2410.5831,1087.688485,321.9460824,359.0481862,710.453123,389.484223,5879.833333,1538.833333,-1249.333333,-290.0416667,-510.9583333,-1153.458333,4426,996,-1980,-982,-1816,-2125,6594,2172,-128,600,1040,317,5922.522323,1565.592327,1337.334164,512.6887051,781.8364332,1318.173183,4614.666667,930.5,-756.1666667,-78.08333333,680.7083333,196.7916667,2866,40,-1752,-1188,-60,-1165,6426,1600,-4,557,1622,1426,4770.267777,999.4455129,872.819569,426.9931693,791.8371834,618.4485629,1883.777778,1119.259259,-244.5925926,48.96296296,121.2592593,759.3333333,962,388,-860,-627,-585,-441,2562,1740,296,532,649,1980,1917.782477,1177.733416,361.1627314,248.1610887,368.7049407,970.5509317,0
3127,-63.66666667,-444.6666667,243.4583333,-1015.041667,607.5,930,-608,-1324,-487,-2149,-159,6454,668,192,810,-109,1142,3483.024931,357.0844905,595.7370785,389.7190762,1142.386045,692.2935312,7667.043478,950.2608696,-2036,-470.3478261,-529.2608696,-976.7391304,6514,140,-2772,-1947,-1106,-1938,8634,1656,-1124,206,4,-270,7690.97349,1008.810578,2076.230866,693.2863139,612.4445316,1079.477994,6462.869565,70.95652174,-1468.521739,-196.173913,1083.347826,99.86956522,3214,-1248,-2588,-1302,-426,-999,8698,1440,-244,1027,2566,1418,6690.605783,518.0820818,1625.560184,696.6383255,1363.506876,705.4663891,2714.166667,-664.8333333,-303.6666667,-147.5,93.125,856.375,1714,-1800,-976,-2147,-1185,-1664,3806,444,148,1340,853,3028,2763.996141,859.8329295,419.5362519,661.6625525,483.2260082,1469.768278,0
2012.758621,-24.13793103,-265.1034483,350.3793103,-545.5862069,409.5172414,494,-1040,-784,-84,-1480,-214,3842,916,636,1267,47,978,2217.048333,553.1118238,428.1553054,461.0008976,623.536687,472.7963767,6331.285714,1197.857143,-1401.857143,-207.2142857,-554.6785714,-639.8571429,4698,120,-2124,-1320,-1844,-1308,7450,2260,-476,1094,507,518,6381.175306,1281.133204,1473.665013,633.6555509,742.3596789,785.0851182,6273.714286,38.57142857,-1271.142857,-588,510.8928571,-500.5357143,4042,-896,-2016,-1581,-644,-1336,7334,1188,-332,1428,1415,1276,6341.017989,572.2816489,1331.154172,905.9502115,763.782715,779.870525,2838.571429,-834,-403.2857143,85.46428571,262.9285714,727.4642857,1950,-1540,-996,-378,-318,69,4746,-136,204,612,907,1671,2909.495293,882.6628543,512.4869336,280.7910382,435.6290198,862.5230639,0
1673.483871,-1331.483871,-229.8064516,50.48387097,-451,260.0645161,182,-2396,-888,-682,-1076,-518,3570,-696,292,780,297,1654,1905.68721,1382.774583,362.1049572,367.5016348,551.5316796,500.9259813,5064.933333,-249.3333333,-880.9333333,31.6,-369.5666667,-525.6,3102,-1168,-1612,-647,-960,-1415,6974,568,-212,745,90,264,5194.55959,434.9994636,953.1161524,346.5052188,448.5641909,653.2385986,6215.866667,-239.0666667,-1315.066667,-382.2333333,578.0666667,-561.7666667,3306,-1188,-2308,-2026,-1200,-2417,7946,436,-336,934,2357,2078,6389.214558,437.6354647,1435.532886,821.5758638,1038.768437,1220.316748,2719.066667,-255.7333333,-303.7333333,55.6,202.3666667,737.7,1838,-1308,-1136,-616,-560,-315,4126,604,440,982,1042,2175,2790.510921,528.6632198,467.5108555,330.2231569,449.2504498,1015.966518,0
2249.724138,-2.206896552,-241.2413793,192.6896552,-397.862069,312.3793103,998,-920,-876,-264,-804,-162,4330,620,172,574,105,1027,2402.502976,321.5771479,349.7774662,288.3269217,454.7180255,411.9240389,6467.857143,773.7142857,-1428,-289.6428571,-562.7142857,-810.6785714,4250,164,-2272,-2240,-1679,-2405,8182,1632,-448,850,446,242,6564.167013,840.1156383,1512.275863,646.5570906,705.8610244,1064.289988,6046.142857,105.2857143,-1346.857143,-77.64285714,546.4642857,-94.82142857,3554,-604,-2280,-764,-923,-810,7454,1452,-652,1230,1369,1440,6156.067994,439.1088378,1411.574602,477.8741616,742.4101437,461.7832284,2846.965517,-199.1724138,-344,85.20689655,250.4827586,731.0689655,2146,-1176,-916,-933,-854,-293,4190,652,32,953,1485,2008,2897.634445,546.282231,415.7041388,407.6627663,558.1153632,936.9692705,0
1459.538462,398.6153846,-186.1538462,265.5,-625.2307692,464.3076923,-218,-500,-716,-1614,-1425,-132,3326,1420,384,889,-206,1041,1796.705104,620.0789032,317.9704873,542.4356396,716.1966318,549.4158436,6099.28,994.88,-1365.76,-115,-627.64,-507.68,4390,232,-2248,-1129,-1474,-1515,7790,1648,128,990,7,49,6173.78065,1058.232186,1479.066084,456.8604601,736.1051284,720.3192625,6984.24,780.8,-1660.64,-485.92,307.08,-871.2,5990,-792,-2472,-1661,-819,-3893,7902,2100,-768,491,1494,822,7009.663102,1049.934703,1708.926025,763.3642905,651.4545264,1400.756424,3677.230769,584.4615385,-584.4615385,79.88461538,576.7307692,610.0769231,2058,-240,-1784,-762,-253,-528,5386,1268,24,1029,1423,1933,3820.772576,695.9491582,707.1785761,480.9101547,706.7939804,870.2615876,0
3294.413793,627.5862069,-528.6896552,268.9310345,-914.8965517,315.5172414,1078,-708,-1936,-439,-1746,-1066,6702,1464,332,790,-250,1236,3734.250144,779.8546284,735.7762029,367.0051677,1002.594152,671.4022382,7960.571429,1038.285714,-2172.714286,-492.6071429,-248.7857143,-951.0714286,6878,440,-2612,-1478,-918,-2187,8654,1736,-1508,289,756,458,7975.528608,1089.618544,2192.11874,656.007268,526.4226303,1160.57138,4641.285714,1382.142857,-851.4285714,79.82142857,743,99.78571429,2730,624,-1948,-567,24,-1364,7442,2188,-140,531,1741,1232,4793.924786,1433.13662,953.2770546,355.321836,873.1291019,580.5392198,2011.655172,-148.9655172,-237.5172414,-177.3103448,160.6896552,831.1034483,1314,-924,-1156,-1121,-474,142,2838,1096,292,547,1091,1647,2046.670804,566.5381869,399.1757024,450.2369491,374.005532,926.8460423,0
2937.5,-891.6666667,-395.1666667,101.875,-559.75,351.7916667,1222,-1836,-1172,-429,-1592,-1132,4746,24,604,630,101,1073,3071.883027,973.6761953,548.6000365,325.6707821,645.3519711,713.6333384,5844.956522,-778.2608696,-1180.521739,-381.3043478,-514.2173913,-533.3043478,3874,-1540,-1816,-1041,-1282,-1515,7234,-316,136,193,253,269,5921.361756,835.748662,1284.309051,531.1417562,658.9466232,767.9835256,6402.173913,-2162.26087,-1553.913043,-379.6086957,494.8695652,-325.8695652,4886,-2752,-2280,-1830,-543,-1550,7630,-892,-752,790,1377,669,6454.677401,2212.720065,1603.169686,823.5537785,737.4856226,617.293567,4007.692308,-1264,-678.9230769,479.4230769,138.2307692,640.5769231,3010,-2100,-1404,-84,-405,-529,5026,-132,-372,1298,773,1501,4028.214378,1372.868082,713.6760739,552.4030371,320.4946897,799.5053519,0
